classes,accuracy
coughing+cow+sheep,0.7708333333333334
coughing+cow+siren,0.75
coughing+cow+sneezing,0.6875
coughing+cow+snoring,0.875
coughing+cow+thunderstorm,0.875
coughing+cow+toilet_flush,0.8125
coughing+cow+train,0.8958333333333334
coughing+cow+vacuum_cleaner,0.8958333333333334
coughing+cow+washing_machine,0.8333333333333334
coughing+cow+water_drops,0.8333333333333334
coughing+cow+wind,0.9166666666666666
coughing+crackling_fire+crickets,0.9166666666666666
coughing+crackling_fire+crow,0.9166666666666666
coughing+crackling_fire+crying_baby,0.8958333333333334
coughing+crackling_fire+dog,0.8958333333333334
coughing+crackling_fire+door_wood_creaks,0.875
coughing+crackling_fire+door_wood_knock,0.8958333333333334
coughing+crackling_fire+drinking_sipping,0.6458333333333334
coughing+crackling_fire+engine,0.9166666666666666
coughing+crackling_fire+fireworks,0.875
coughing+crackling_fire+footsteps,0.7708333333333334
coughing+crackling_fire+frog,0.8333333333333334
coughing+crackling_fire+glass_breaking,0.8333333333333334
coughing+crackling_fire+hand_saw,0.8958333333333334
coughing+crackling_fire+helicopter,0.9583333333333334
coughing+crackling_fire+hen,0.8958333333333334
coughing+crackling_fire+insects,0.7916666666666666
coughing+crackling_fire+keyboard_typing,0.8958333333333334
coughing+crackling_fire+laughing,0.875
coughing+crackling_fire+mouse_click,0.6041666666666666
coughing+crackling_fire+pig,0.875
coughing+crackling_fire+pouring_water,0.8125
coughing+crackling_fire+rain,0.8958333333333334
coughing+crackling_fire+rooster,0.9166666666666666
coughing+crackling_fire+sea_waves,0.9583333333333334
coughing+crackling_fire+sheep,0.9375
coughing+crackling_fire+siren,0.9583333333333334
coughing+crackling_fire+sneezing,0.7083333333333334
coughing+crackling_fire+snoring,0.8125
coughing+crackling_fire+thunderstorm,0.8333333333333334
coughing+crackling_fire+toilet_flush,0.9166666666666666
coughing+crackling_fire+train,0.9583333333333334
coughing+crackling_fire+vacuum_cleaner,0.9791666666666666
coughing+crackling_fire+washing_machine,0.9375
coughing+crackling_fire+water_drops,0.6666666666666666
coughing+crackling_fire+wind,0.9375
coughing+crickets+crow,0.9375
coughing+crickets+crying_baby,0.875
coughing+crickets+dog,0.9166666666666666
coughing+crickets+door_wood_creaks,0.8958333333333334
coughing+crickets+door_wood_knock,0.9166666666666666
coughing+crickets+drinking_sipping,0.7083333333333334
coughing+crickets+engine,0.8958333333333334
coughing+crickets+fireworks,0.9375
coughing+crickets+footsteps,0.875
coughing+crickets+frog,0.9166666666666666
coughing+crickets+glass_breaking,0.875
coughing+crickets+hand_saw,0.875
coughing+crickets+helicopter,0.8333333333333334
coughing+crickets+hen,0.8541666666666666
coughing+crickets+insects,0.8333333333333334
coughing+crickets+keyboard_typing,0.875
coughing+crickets+laughing,0.875
coughing+crickets+mouse_click,0.8333333333333334
coughing+crickets+pig,0.8541666666666666
coughing+crickets+pouring_water,0.8125
coughing+crickets+rain,0.8958333333333334
coughing+crickets+rooster,0.9166666666666666
coughing+crickets+sea_waves,0.9166666666666666
coughing+crickets+sheep,0.9375
coughing+crickets+siren,0.9583333333333334
coughing+crickets+sneezing,0.75
coughing+crickets+snoring,0.9583333333333334
coughing+crickets+thunderstorm,0.9583333333333334
coughing+crickets+toilet_flush,0.9166666666666666
coughing+crickets+train,0.8958333333333334
coughing+crickets+vacuum_cleaner,0.9791666666666666
coughing+crickets+washing_machine,0.8333333333333334
coughing+crickets+water_drops,0.8541666666666666
coughing+crickets+wind,0.9166666666666666
coughing+crow+crying_baby,0.8541666666666666
coughing+crow+dog,0.8958333333333334
coughing+crow+door_wood_creaks,0.75
coughing+crow+door_wood_knock,0.8958333333333334
coughing+crow+drinking_sipping,0.7083333333333334
coughing+crow+engine,0.9166666666666666
coughing+crow+fireworks,0.8958333333333334
coughing+crow+footsteps,0.8333333333333334
coughing+crow+frog,0.8125
coughing+crow+glass_breaking,0.8541666666666666
coughing+crow+hand_saw,0.8333333333333334
coughing+crow+helicopter,0.9583333333333334
coughing+crow+hen,0.875
coughing+crow+insects,0.875
coughing+crow+keyboard_typing,0.8541666666666666
coughing+crow+laughing,0.8125
coughing+crow+mouse_click,0.7916666666666666
coughing+crow+pig,0.7916666666666666
coughing+crow+pouring_water,0.75
coughing+crow+rain,0.9166666666666666
coughing+crow+rooster,0.8333333333333334
coughing+crow+sea_waves,0.9166666666666666
coughing+crow+sheep,0.9166666666666666
coughing+crow+siren,0.8958333333333334
coughing+crow+sneezing,0.7291666666666666
coughing+crow+snoring,0.9375
coughing+crow+thunderstorm,0.9375
coughing+crow+toilet_flush,0.8541666666666666
coughing+crow+train,0.9583333333333334
coughing+crow+vacuum_cleaner,0.9166666666666666
coughing+crow+washing_machine,0.8958333333333334
coughing+crow+water_drops,0.875
coughing+crow+wind,0.9583333333333334
coughing+crying_baby+dog,0.8125
coughing+crying_baby+door_wood_creaks,0.7916666666666666
coughing+crying_baby+door_wood_knock,0.8541666666666666
coughing+crying_baby+drinking_sipping,0.6041666666666666
coughing+crying_baby+engine,0.875
coughing+crying_baby+fireworks,0.8333333333333334
coughing+crying_baby+footsteps,0.7291666666666666
coughing+crying_baby+frog,0.8541666666666666
coughing+crying_baby+glass_breaking,0.7916666666666666
coughing+crying_baby+hand_saw,0.8125
coughing+crying_baby+helicopter,0.9166666666666666
coughing+crying_baby+hen,0.8125
coughing+crying_baby+insects,0.8125
coughing+crying_baby+keyboard_typing,0.7708333333333334
coughing+crying_baby+laughing,0.7291666666666666
coughing+crying_baby+mouse_click,0.7916666666666666
coughing+crying_baby+pig,0.8125
coughing+crying_baby+pouring_water,0.6458333333333334
coughing+crying_baby+rain,0.8958333333333334
coughing+crying_baby+rooster,0.8125
coughing+crying_baby+sea_waves,0.9166666666666666
coughing+crying_baby+sheep,0.8333333333333334
coughing+crying_baby+siren,0.875
coughing+crying_baby+sneezing,0.6875
coughing+crying_baby+snoring,0.8541666666666666
coughing+crying_baby+thunderstorm,0.8958333333333334
coughing+crying_baby+toilet_flush,0.875
coughing+crying_baby+train,0.8958333333333334
coughing+crying_baby+vacuum_cleaner,0.9166666666666666
coughing+crying_baby+washing_machine,0.8958333333333334
coughing+crying_baby+water_drops,0.8125
coughing+crying_baby+wind,0.9166666666666666
coughing+dog+door_wood_creaks,0.7708333333333334
coughing+dog+door_wood_knock,0.8125
coughing+dog+drinking_sipping,0.6458333333333334
coughing+dog+engine,0.8958333333333334
coughing+dog+fireworks,0.8958333333333334
coughing+dog+footsteps,0.7916666666666666
coughing+dog+frog,0.7916666666666666
coughing+dog+glass_breaking,0.8541666666666666
coughing+dog+hand_saw,0.875
coughing+dog+helicopter,0.9166666666666666
coughing+dog+hen,0.7916666666666666
coughing+dog+insects,0.8541666666666666
coughing+dog+keyboard_typing,0.7708333333333334
coughing+dog+laughing,0.6666666666666666
coughing+dog+mouse_click,0.8125
coughing+dog+pig,0.8125
coughing+dog+pouring_water,0.7291666666666666
coughing+dog+rain,0.8958333333333334
coughing+dog+rooster,0.7916666666666666
coughing+dog+sea_waves,0.8958333333333334
coughing+dog+sheep,0.8333333333333334
coughing+dog+siren,0.875
coughing+dog+sneezing,0.7291666666666666
coughing+dog+snoring,0.9166666666666666
coughing+dog+thunderstorm,0.9375
coughing+dog+toilet_flush,0.875
coughing+dog+train,0.9375
coughing+dog+vacuum_cleaner,0.8958333333333334
coughing+dog+washing_machine,0.875
coughing+dog+water_drops,0.7916666666666666
coughing+dog+wind,0.9375
coughing+door_wood_creaks+door_wood_knock,0.7708333333333334
coughing+door_wood_creaks+drinking_sipping,0.5833333333333334
coughing+door_wood_creaks+engine,0.8333333333333334
coughing+door_wood_creaks+fireworks,0.75
coughing+door_wood_creaks+footsteps,0.6666666666666666
coughing+door_wood_creaks+frog,0.75
coughing+door_wood_creaks+glass_breaking,0.7083333333333334
coughing+door_wood_creaks+hand_saw,0.7083333333333334
coughing+door_wood_creaks+helicopter,0.8125
coughing+door_wood_creaks+hen,0.7708333333333334
coughing+door_wood_creaks+insects,0.75
coughing+door_wood_creaks+keyboard_typing,0.7291666666666666
coughing+door_wood_creaks+laughing,0.6458333333333334
coughing+door_wood_creaks+mouse_click,0.75
coughing+door_wood_creaks+pig,0.7083333333333334
coughing+door_wood_creaks+pouring_water,0.75
coughing+door_wood_creaks+rain,0.7916666666666666
coughing+door_wood_creaks+rooster,0.875
coughing+door_wood_creaks+sea_waves,0.8333333333333334
coughing+door_wood_creaks+sheep,0.7708333333333334
coughing+door_wood_creaks+siren,0.8333333333333334
coughing+door_wood_creaks+sneezing,0.75
coughing+door_wood_creaks+snoring,0.7916666666666666
coughing+door_wood_creaks+thunderstorm,0.8333333333333334
coughing+door_wood_creaks+toilet_flush,0.75
coughing+door_wood_creaks+train,0.8541666666666666
coughing+door_wood_creaks+vacuum_cleaner,0.875
coughing+door_wood_creaks+washing_machine,0.7916666666666666
coughing+door_wood_creaks+water_drops,0.7708333333333334
coughing+door_wood_creaks+wind,0.8541666666666666
coughing+door_wood_knock+drinking_sipping,0.6041666666666666
coughing+door_wood_knock+engine,0.8958333333333334
coughing+door_wood_knock+fireworks,0.8541666666666666
coughing+door_wood_knock+footsteps,0.7708333333333334
coughing+door_wood_knock+frog,0.8541666666666666
coughing+door_wood_knock+glass_breaking,0.8333333333333334
coughing+door_wood_knock+hand_saw,0.8541666666666666
coughing+door_wood_knock+helicopter,0.9375
coughing+door_wood_knock+hen,0.8958333333333334
coughing+door_wood_knock+insects,0.875
coughing+door_wood_knock+keyboard_typing,0.8541666666666666
coughing+door_wood_knock+laughing,0.8541666666666666
coughing+door_wood_knock+mouse_click,0.75
coughing+door_wood_knock+pig,0.8333333333333334
coughing+door_wood_knock+pouring_water,0.7708333333333334
coughing+door_wood_knock+rain,0.9166666666666666
coughing+door_wood_knock+rooster,0.875
coughing+door_wood_knock+sea_waves,0.9375
coughing+door_wood_knock+sheep,0.9375
coughing+door_wood_knock+siren,0.9375
coughing+door_wood_knock+sneezing,0.7083333333333334
coughing+door_wood_knock+snoring,0.8125
coughing+door_wood_knock+thunderstorm,0.9166666666666666
coughing+door_wood_knock+toilet_flush,0.8958333333333334
coughing+door_wood_knock+train,0.9375
coughing+door_wood_knock+vacuum_cleaner,0.9166666666666666
coughing+door_wood_knock+washing_machine,0.875
coughing+door_wood_knock+water_drops,0.8125
coughing+door_wood_knock+wind,0.9375
coughing+drinking_sipping+engine,0.7083333333333334
coughing+drinking_sipping+fireworks,0.5208333333333334
coughing+drinking_sipping+footsteps,0.5416666666666666
coughing+drinking_sipping+frog,0.6458333333333334
coughing+drinking_sipping+glass_breaking,0.6458333333333334
coughing+drinking_sipping+hand_saw,0.6875
coughing+drinking_sipping+helicopter,0.7291666666666666
coughing+drinking_sipping+hen,0.7083333333333334
coughing+drinking_sipping+insects,0.625
coughing+drinking_sipping+keyboard_typing,0.5625
coughing+drinking_sipping+laughing,0.625
coughing+drinking_sipping+mouse_click,0.5416666666666666
coughing+drinking_sipping+pig,0.625
coughing+drinking_sipping+pouring_water,0.5625
coughing+drinking_sipping+rain,0.7291666666666666
coughing+drinking_sipping+rooster,0.6666666666666666
coughing+drinking_sipping+sea_waves,0.7291666666666666
coughing+drinking_sipping+sheep,0.6875
coughing+drinking_sipping+siren,0.6666666666666666
coughing+drinking_sipping+sneezing,0.5416666666666666
coughing+drinking_sipping+snoring,0.625
coughing+drinking_sipping+thunderstorm,0.75
coughing+drinking_sipping+toilet_flush,0.7083333333333334
coughing+drinking_sipping+train,0.75
coughing+drinking_sipping+vacuum_cleaner,0.75
coughing+drinking_sipping+washing_machine,0.6666666666666666
coughing+drinking_sipping+water_drops,0.5625
coughing+drinking_sipping+wind,0.7291666666666666
coughing+engine+fireworks,0.9375
coughing+engine+footsteps,0.8541666666666666
coughing+engine+frog,0.9166666666666666
coughing+engine+glass_breaking,0.8541666666666666
coughing+engine+hand_saw,0.875
coughing+engine+helicopter,0.7708333333333334
coughing+engine+hen,0.9166666666666666
coughing+engine+insects,0.8541666666666666
coughing+engine+keyboard_typing,0.875
coughing+engine+laughing,0.875
coughing+engine+mouse_click,0.8125
coughing+engine+pig,0.875
coughing+engine+pouring_water,0.7916666666666666
coughing+engine+rain,0.7916666666666666
coughing+engine+rooster,0.8958333333333334
coughing+engine+sea_waves,0.875
coughing+engine+sheep,0.9166666666666666
coughing+engine+siren,0.9583333333333334
coughing+engine+sneezing,0.7291666666666666
coughing+engine+snoring,0.9166666666666666
coughing+engine+thunderstorm,0.9583333333333334
coughing+engine+toilet_flush,0.9166666666666666
coughing+engine+train,0.8958333333333334
coughing+engine+vacuum_cleaner,0.8958333333333334
coughing+engine+washing_machine,0.8541666666666666
coughing+engine+water_drops,0.8541666666666666
coughing+engine+wind,0.8333333333333334
coughing+fireworks+footsteps,0.625
coughing+fireworks+frog,0.8125
coughing+fireworks+glass_breaking,0.8541666666666666
coughing+fireworks+hand_saw,0.8958333333333334
coughing+fireworks+helicopter,0.9583333333333334
coughing+fireworks+hen,0.875
coughing+fireworks+insects,0.875
coughing+fireworks+keyboard_typing,0.75
coughing+fireworks+laughing,0.7708333333333334
coughing+fireworks+mouse_click,0.75
coughing+fireworks+pig,0.8541666666666666
coughing+fireworks+pouring_water,0.7916666666666666
coughing+fireworks+rain,0.9583333333333334
coughing+fireworks+rooster,0.9166666666666666
coughing+fireworks+sea_waves,0.9583333333333334
coughing+fireworks+sheep,0.8125
coughing+fireworks+siren,0.9583333333333334
coughing+fireworks+sneezing,0.75
coughing+fireworks+snoring,0.9166666666666666
coughing+fireworks+thunderstorm,0.9791666666666666
coughing+fireworks+toilet_flush,0.8958333333333334
coughing+fireworks+train,0.9583333333333334
coughing+fireworks+vacuum_cleaner,0.9583333333333334
coughing+fireworks+washing_machine,0.9166666666666666
coughing+fireworks+water_drops,0.8541666666666666
coughing+fireworks+wind,0.9791666666666666
coughing+footsteps+frog,0.7291666666666666
coughing+footsteps+glass_breaking,0.7916666666666666
coughing+footsteps+hand_saw,0.8125
coughing+footsteps+helicopter,0.875
coughing+footsteps+hen,0.7708333333333334
coughing+footsteps+insects,0.7291666666666666
coughing+footsteps+keyboard_typing,0.7291666666666666
coughing+footsteps+laughing,0.75
coughing+footsteps+mouse_click,0.6875
coughing+footsteps+pig,0.75
coughing+footsteps+pouring_water,0.6666666666666666
coughing+footsteps+rain,0.8541666666666666
coughing+footsteps+rooster,0.8333333333333334
coughing+footsteps+sea_waves,0.8541666666666666
coughing+footsteps+sheep,0.8125
coughing+footsteps+siren,0.875
coughing+footsteps+sneezing,0.6458333333333334
coughing+footsteps+snoring,0.7291666666666666
coughing+footsteps+thunderstorm,0.8125
coughing+footsteps+toilet_flush,0.8333333333333334
coughing+footsteps+train,0.8958333333333334
coughing+footsteps+vacuum_cleaner,0.875
coughing+footsteps+washing_machine,0.8333333333333334
coughing+footsteps+water_drops,0.75
coughing+footsteps+wind,0.8958333333333334
coughing+frog+glass_breaking,0.8541666666666666
coughing+frog+hand_saw,0.8541666666666666
coughing+frog+helicopter,0.9583333333333334
coughing+frog+hen,0.8541666666666666
coughing+frog+insects,0.8125
coughing+frog+keyboard_typing,0.7291666666666666
coughing+frog+laughing,0.7708333333333334
coughing+frog+mouse_click,0.7083333333333334
coughing+frog+pig,0.8541666666666666
coughing+frog+pouring_water,0.7708333333333334
coughing+frog+rain,0.9375
coughing+frog+rooster,0.8958333333333334
coughing+frog+sea_waves,0.9166666666666666
coughing+frog+sheep,0.7916666666666666
coughing+frog+siren,0.9375
coughing+frog+sneezing,0.7291666666666666
coughing+frog+snoring,0.875
coughing+frog+thunderstorm,0.8958333333333334
coughing+frog+toilet_flush,0.9166666666666666
coughing+frog+train,0.9583333333333334
coughing+frog+vacuum_cleaner,0.9375
coughing+frog+washing_machine,0.8958333333333334
coughing+frog+water_drops,0.7708333333333334
coughing+frog+wind,0.9583333333333334
coughing+glass_breaking+hand_saw,0.8125
coughing+glass_breaking+helicopter,0.8958333333333334
coughing+glass_breaking+hen,0.8541666666666666
coughing+glass_breaking+insects,0.8333333333333334
coughing+glass_breaking+keyboard_typing,0.7708333333333334
coughing+glass_breaking+laughing,0.8125
coughing+glass_breaking+mouse_click,0.6875
coughing+glass_breaking+pig,0.7916666666666666
coughing+glass_breaking+pouring_water,0.7291666666666666
coughing+glass_breaking+rain,0.875
coughing+glass_breaking+rooster,0.8333333333333334
coughing+glass_breaking+sea_waves,0.8958333333333334
coughing+glass_breaking+sheep,0.8958333333333334
coughing+glass_breaking+siren,0.8958333333333334
coughing+glass_breaking+sneezing,0.6458333333333334
coughing+glass_breaking+snoring,0.875
coughing+glass_breaking+thunderstorm,0.8958333333333334
coughing+glass_breaking+toilet_flush,0.8541666666666666
coughing+glass_breaking+train,0.8958333333333334
coughing+glass_breaking+vacuum_cleaner,0.875
coughing+glass_breaking+washing_machine,0.8958333333333334
coughing+glass_breaking+water_drops,0.7708333333333334
coughing+glass_breaking+wind,0.8958333333333334
coughing+hand_saw+helicopter,0.9375
coughing+hand_saw+hen,0.8541666666666666
coughing+hand_saw+insects,0.8333333333333334
coughing+hand_saw+keyboard_typing,0.8333333333333334
coughing+hand_saw+laughing,0.7916666666666666
coughing+hand_saw+mouse_click,0.8125
coughing+hand_saw+pig,0.6875
coughing+hand_saw+pouring_water,0.7083333333333334
coughing+hand_saw+rain,0.875
coughing+hand_saw+rooster,0.875
coughing+hand_saw+sea_waves,0.8541666666666666
coughing+hand_saw+sheep,0.875
coughing+hand_saw+siren,0.8958333333333334
coughing+hand_saw+sneezing,0.7083333333333334
coughing+hand_saw+snoring,0.9166666666666666
coughing+hand_saw+thunderstorm,0.9375
coughing+hand_saw+toilet_flush,0.75
coughing+hand_saw+train,0.9375
coughing+hand_saw+vacuum_cleaner,0.8541666666666666
coughing+hand_saw+washing_machine,0.875
coughing+hand_saw+water_drops,0.8541666666666666
